속도,교류_컴프레서_압력,교류_덕트_온도_드라이버,교류_고전압_히터,교류_외부_온도,배터리_관리_시스템_고전압팩_전류,배터리_관리_시스템_고전압팩_전압,클러스터_주행거리
43.94795915,11.2,15.5,0,28.5,2.7,400.6,116592
43.94795915,11.2,15.5,0,28.5,2.7,400.6,116592
43.94795915,11.0,15.5,0,28.5,2.7,400.6,116592
43.94795915,11.2,15.5,0,28.5,2.7,400.6,116592
43.94795915,11.0,15.5,0,28.5,2.7,400.6,116592
43.94795915,11.0,15.5,0,28.5,2.7,400.6,116592
43.94795915,11.0,15.0,0,28.5,2.6,400.6,116592
43.94795915,11.0,15.0,0,28.5,2.6,400.6,116592
43.94795915,11.0,15.0,0,28.5,2.6,400.6,116592
43.94795915,11.0,15.0,0,28.5,2.6,400.6,116592
43.94795915,11.0,15.0,0,28.5,2.7,400.6,116592
43.94795915,11.0,15.0,0,28.5,2.7,400.6,116592
43.94795915,11.0,15.0,0,28.5,2.7,400.6,116592
43.94795915,11.0,15.0,0,28.5,2.8,400.6,116592
43.94795915,11.0,15.0,0,28.5,2.8,400.6,116592
43.94795915,11.0,14.5,0,28.5,2.8,400.6,116592
43.94795915,11.0,14.5,0,28.5,2.6,400.6,116592
43.94795915,11.0,14.5,0,28.5,2.6,400.6,116592
43.94795915,11.0,14.5,0,28.5,2.6,400.6,116592
43.94795915,11.0,14.5,0,28.5,2.6,400.6,116592
43.94795915,11.0,14.5,0,28.5,2.6,400.6,116592
43.94795915,10.8,14.5,0,28.5,2.6,400.6,116592
43.94795915,10.8,14.0,0,28.5,2.8,400.6,116592
43.94795915,10.8,14.0,0,28.5,2.8,400.6,116592
43.94795915,10.8,14.0,0,28.5,2.8,400.6,116592
43.94795915,10.8,14.0,0,28.5,2.6,400.6,116592
43.94795915,10.8,14.0,0,28.5,2.6,400.6,116592
43.94795915,10.8,14.0,0,28.5,2.6,400.6,116592
43.94795915,10.8,14.0,0,28.5,2.6,400.6,116592
43.94795915,10.8,14.0,0,28.5,2.6,400.6,116592
43.94795915,10.8,14.0,0,28.5,2.6,400.6,116592
43.94795915,10.8,13.5,0,28.5,2.8,400.6,116592
43.94795915,10.8,13.5,0,28.5,2.8,400.6,116592
43.94795915,10.8,13.5,0,28.5,2.8,400.6,116592
43.94795915,10.8,13.5,0,28.5,2.6,400.6,116592
43.94795915,10.8,13.0,0,28.5,2.6,400.6,116592
43.94795915,10.8,13.0,0,28.5,2.6,400.6,116592
43.94795915,10.8,13.0,0,28.5,2.5,400.6,116592
43.94795915,10.8,13.0,0,28.5,2.5,400.6,116592
43.94795915,10.8,13.0,0,28.5,2.5,400.6,116592
43.94795915,10.8,13.0,0,28.5,2.7,400.6,116592
43.94795915,10.6,13.0,0,28.5,2.7,400.6,116592
43.94795915,10.6,13.0,0,28.5,2.7,400.6,116592
43.94795915,10.6,12.5,0,28.5,2.5,400.6,116592
43.94795915,10.6,12.5,0,28.5,2.5,400.6,116592
43.94795915,51.0,12.5,1,28.5,2.5,400.6,116592
43.94795915,10.6,12.5,0,28.5,2.4,400.6,116592
43.94795915,10.6,12.5,0,28.5,2.4,400.6,116592
43.94795915,10.6,12.5,0,28.5,2.4,400.6,116592
43.94795915,10.6,12.5,0,28.5,2.6,400.6,116592
43.94795915,10.6,12.0,0,28.5,2.6,400.6,116592
43.94795915,10.6,12.0,0,28.5,2.6,400.6,116592
43.94795915,10.6,12.0,0,28.5,2.5,400.6,116592
43.94795915,10.6,12.0,0,28.5,2.5,400.6,116592
43.94795915,10.6,12.0,0,28.5,2.5,400.6,116592
43.94795915,10.6,12.0,0,28.5,2.4,400.6,116592
43.94795915,10.6,12.0,0,28.5,2.4,400.6,116592
43.94795915,10.6,12.0,0,28.5,2.4,400.6,116592
43.94795915,10.6,12.0,0,28.5,2.4,400.6,116592
43.94795915,10.6,12.0,0,28.5,2.6,400.6,116592
43.94795915,10.6,11.5,0,28.5,2.6,400.6,116592
43.94795915,10.6,11.5,0,28.5,2.6,400.6,116592
43.94795915,10.6,11.5,0,28.5,2.5,400.6,116592
43.94795915,10.6,11.5,0,28.5,2.5,400.6,116592
43.94795915,10.6,11.5,0,28.5,2.5,400.6,116592
43.94795915,10.6,11.5,0,28.5,2.2,400.6,116592
43.94795915,10.6,11.5,0,28.5,2.2,400.6,116592
43.94795915,10.6,11.5,0,28.5,2.2,400.6,116592
43.94795915,10.4,11.5,0,28.5,2.5,400.6,116592
43.94795915,10.4,11.5,0,28.5,2.5,400.6,116592
43.94795915,10.4,11.0,0,28.5,2.5,400.6,116592
43.94795915,10.4,11.0,0,28.5,2.3,400.6,116592
43.94795915,10.4,11.0,0,28.5,2.3,400.6,116592
43.94795915,10.4,11.0,0,28.5,2.3,400.6,116592
43.94795915,10.4,11.0,0,28.5,2.1,400.6,116592
43.94795915,10.4,11.0,0,28.5,2.1,400.6,116592
43.94795915,10.4,11.0,0,28.5,2.1,400.6,116592
43.94795915,10.4,11.0,0,28.5,2.4,400.6,116592
43.94795915,10.4,11.0,0,28.5,2.4,400.6,116592
43.94795915,10.2,11.0,0,28.5,2.4,400.6,116592
43.94795915,10.2,11.0,0,28.5,2.2,400.6,116592
43.94795915,10.2,11.0,0,28.5,2.2,400.6,116592
43.94795915,10.2,11.0,0,28.5,2.2,400.6,116592
43.94795915,10.2,10.5,0,28.5,2.0,400.6,116592
43.94795915,10.2,10.5,0,28.5,2.0,400.6,116592
43.94795915,10.2,10.5,0,28.5,2.0,400.6,116592
43.94795915,10.2,10.5,0,28.5,2.3,400.6,116592
43.94795915,10.2,10.5,0,28.5,2.3,400.6,116592
43.94795915,10.2,10.5,0,28.5,2.3,400.6,116592
43.94795915,10.2,10.5,0,28.5,2.2,400.6,116592
43.94795915,10.2,10.5,0,28.5,2.2,400.6,116592
43.94795915,51.0,10.5,1,28.5,2.2,400.6,116592
43.94795915,10.2,10.5,0,28.5,2.0,400.6,116592
43.94795915,10.2,10.5,0,28.5,2.0,400.6,116592
43.94795915,10.2,10.5,0,28.5,2.0,400.6,116592
43.94795915,10.2,10.5,0,28.5,2.2,400.6,116592
43.94795915,10.2,10.0,0,28.5,2.2,400.6,116592
43.94795915,10.2,10.0,0,28.5,2.2,400.6,116592
43.94795915,10.2,10.0,0,28.5,2.1,400.6,116592
43.94795915,10.2,10.0,0,28.5,2.1,400.6,116592
43.94795915,10.2,10.0,0,28.5,2.1,400.6,116592
43.94795915,10.2,10.0,0,28.5,1.9,400.6,116592
43.94795915,10.2,10.0,0,28.5,1.9,400.6,116592
43.94795915,10.2,10.0,0,28.5,1.9,400.6,116592
43.94795915,10.2,10.0,0,28.5,2.1,400.6,116592
43.94795915,10.2,10.0,0,28.5,2.1,400.6,116592
43.94795915,10.0,10.0,0,28.5,2.1,400.6,116592
43.94795915,10.2,10.0,0,28.5,2.1,400.6,116592
43.94795915,10.0,10.0,0,28.5,1.9,400.6,116592
43.94795915,10.0,10.0,0,28.5,1.9,400.6,116592
43.94795915,10.0,10.0,0,28.5,1.9,400.6,116592
43.94795915,10.0,10.0,0,28.5,1.8,400.6,116592
43.94795915,10.2,10.0,0,28.5,1.8,400.6,116592
43.94795915,10.0,10.0,0,28.5,1.8,400.6,116592
43.94795915,10.0,10.0,0,28.5,2.1,400.6,116592
43.94795915,10.0,10.0,0,28.5,2.1,400.6,116592
43.94795915,10.0,10.0,0,28.5,2.1,400.6,116592
43.94795915,10.0,10.0,0,28.5,2.0,400.6,116592
43.94795915,10.0,10.0,0,28.5,2.0,400.6,116592
43.94795915,10.0,9.5,0,28.5,2.0,400.6,116592
43.94795915,10.0,9.5,0,28.5,1.8,400.6,116592
43.94795915,10.0,9.5,0,28.5,1.8,400.6,116592
43.94795915,10.0,9.5,0,28.5,1.8,400.6,116592
43.94795915,10.0,9.5,0,28.5,2.1,400.6,116592
43.94795915,10.0,9.5,0,28.5,2.1,400.6,116592
43.94795915,10.0,9.5,0,28.5,2.1,400.6,116592
43.94795915,10.0,9.5,0,28.5,1.8,400.6,116592
43.94795915,10.0,9.5,0,28.5,1.8,400.6,116592
43.94795915,10.0,9.5,0,28.5,1.8,400.6,116592
43.94795915,10.0,9.5,0,28.5,1.9,400.6,116592
43.94795915,10.0,9.5,0,28.5,1.9,400.6,116592
43.94795915,10.0,9.5,0,28.5,1.9,400.6,116592
43.94795915,10.0,9.5,0,28.5,2.1,400.6,116592
43.94795915,10.0,9.5,0,28.5,2.1,400.6,116592
43.94795915,10.0,9.5,0,28.5,2.1,400.6,116592
43.94795915,10.0,9.5,0,28.5,1.8,400.6,116592
43.94795915,10.0,9.5,0,28.5,1.8,400.6,116592
43.94795915,10.0,9.5,0,28.5,1.8,400.6,116592
43.94795915,10.0,9.5,0,28.5,1.8,400.6,116592
43.94795915,10.0,9.5,0,28.5,1.8,400.6,116592
43.94795915,10.0,9.5,0,28.5,1.8,400.6,116592
43.94795915,10.0,9.5,0,28.5,2.0,400.6,116592
43.94795915,9.8,9.5,0,28.5,2.0,400.6,116592
43.94795915,9.8,9.5,0,28.5,2.0,400.6,116592
43.94795915,9.8,9.5,0,28.5,1.7,400.6,116592
43.94795915,9.8,9.5,0,28.5,1.7,400.6,116592
43.94795915,9.8,9.5,0,28.5,1.7,400.6,116592
43.94795915,9.8,9.5,0,28.5,1.8,400.6,116592
43.94795915,9.8,9.5,0,28.5,1.8,400.6,116592
43.94795915,9.8,9.5,0,28.5,1.8,400.6,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.6,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.6,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.6,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.6,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.6,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.6,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.6,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.6,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.6,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.6,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.6,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.6,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.6,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.6,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.6,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.6,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.6,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.6,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.6,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.1,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.1,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.1,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,9.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.1,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.1,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.1,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.1,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,51.0,8.5,1,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.1,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.1,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.1,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.1,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.1,400.5,116592
43.94795915,9.8,8.5,0,28.5,2.1,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,51.0,8.0,1,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.8,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,2.0,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.7,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.9,400.5,116592
43.94795915,10.0,8.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.9,400.5,116592
43.94795915,10.0,8.0,0,28.5,1.9,400.5,116592
43.94795915,10.0,8.0,0,28.5,1.9,400.5,116592
43.94795915,9.8,8.0,0,28.5,1.9,400.5,116592
43.94795915,10.0,8.0,0,28.5,1.7,400.5,116592
43.94795915,10.0,8.0,0,28.5,1.7,400.5,116592
43.94795915,10.0,8.0,0,28.5,1.7,400.5,116592
43.94795915,10.0,8.0,0,28.5,2.0,400.5,116592
43.94795915,10.0,8.0,0,28.5,2.0,400.5,116592
43.94795915,10.0,8.0,0,28.5,2.0,400.5,116592
43.94795915,10.0,8.0,0,28.5,1.9,400.5,116592
43.94795915,10.0,8.0,0,28.5,1.9,400.5,116592
43.94795915,10.0,8.0,0,28.5,1.9,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.6,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.6,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.6,400.5,116592
43.94795915,10.0,7.5,0,28.5,2.0,400.5,116592
43.94795915,10.0,7.5,0,28.5,2.0,400.5,116592
43.94795915,10.0,7.5,0,28.5,2.0,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.8,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.8,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.8,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.7,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.7,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.7,400.5,116592
43.94795915,10.0,7.5,0,28.5,2.0,400.5,116592
43.94795915,10.0,7.5,0,28.5,2.0,400.5,116592
43.94795915,10.0,7.5,0,28.5,2.0,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.8,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.8,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.8,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.8,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.8,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.9,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.9,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.9,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.6,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.6,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.6,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.9,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.9,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.9,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.9,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.9,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.9,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.7,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.7,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.7,400.5,116592
43.94795915,10.0,7.5,0,28.5,2.0,400.5,116592
43.94795915,10.0,7.5,0,28.5,2.0,400.5,116592
43.94795915,10.0,7.5,0,28.5,2.0,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.8,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.8,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.8,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.7,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.7,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.7,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.9,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.9,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.9,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.7,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.7,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.7,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.8,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.8,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.9,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.9,400.5,116592
43.94795915,10.0,7.5,0,28.5,1.9,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.7,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.7,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.7,400.5,116592
43.94795915,9.8,7.5,0,28.5,2.0,400.5,116592
43.94795915,9.8,7.5,0,28.5,2.0,400.5,116592
43.94795915,9.8,7.5,0,28.5,2.0,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.9,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.9,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.9,400.5,116592
43.94795915,9.8,7.5,0,28.5,1.9,400.5,116592
